forecast_start,actual_t+0,predicted_t+0,actual_t+1,predicted_t+1,actual_t+2,predicted_t+2,actual_t+3,predicted_t+3,actual_t+4,predicted_t+4,actual_t+5,predicted_t+5,actual_t+6,predicted_t+6,actual_t+7,predicted_t+7,actual_t+8,predicted_t+8,actual_t+9,predicted_t+9,actual_t+10,predicted_t+10,actual_t+11,predicted_t+11,actual_t+12,predicted_t+12,actual_t+13,predicted_t+13,actual_t+14,predicted_t+14,actual_t+15,predicted_t+15,actual_t+16,predicted_t+16,actual_t+17,predicted_t+17,actual_t+18,predicted_t+18,actual_t+19,predicted_t+19,actual_t+20,predicted_t+20,actual_t+21,predicted_t+21,actual_t+22,predicted_t+22,actual_t+23,predicted_t+23,actual_t+24,predicted_t+24,actual_t+25,predicted_t+25,actual_t+26,predicted_t+26,actual_t+27,predicted_t+27,actual_t+28,predicted_t+28,actual_t+29,predicted_t+29,actual_t+30,predicted_t+30,actual_t+31,predicted_t+31,actual_t+32,predicted_t+32,actual_t+33,predicted_t+33,actual_t+34,predicted_t+34,actual_t+35,predicted_t+35,actual_t+36,predicted_t+36,actual_t+37,predicted_t+37,actual_t+38,predicted_t+38,actual_t+39,predicted_t+39,actual_t+40,predicted_t+40,actual_t+41,predicted_t+41,actual_t+42,predicted_t+42,actual_t+43,predicted_t+43,actual_t+44,predicted_t+44,actual_t+45,predicted_t+45,actual_t+46,predicted_t+46,actual_t+47,predicted_t+47,actual_t+48,predicted_t+48,actual_t+49,predicted_t+49,actual_t+50,predicted_t+50,actual_t+51,predicted_t+51,actual_t+52,predicted_t+52,actual_t+53,predicted_t+53,actual_t+54,predicted_t+54,actual_t+55,predicted_t+55,actual_t+56,predicted_t+56,actual_t+57,predicted_t+57,actual_t+58,predicted_t+58,actual_t+59,predicted_t+59,actual_t+60,predicted_t+60,actual_t+61,predicted_t+61,actual_t+62,predicted_t+62,actual_t+63,predicted_t+63,actual_t+64,predicted_t+64,actual_t+65,predicted_t+65,actual_t+66,predicted_t+66,actual_t+67,predicted_t+67,actual_t+68,predicted_t+68,actual_t+69,predicted_t+69,actual_t+70,predicted_t+70,actual_t+71,predicted_t+71,actual_t+72,predicted_t+72,actual_t+73,predicted_t+73,actual_t+74,predicted_t+74,actual_t+75,predicted_t+75,actual_t+76,predicted_t+76,actual_t+77,predicted_t+77,actual_t+78,predicted_t+78,actual_t+79,predicted_t+79,actual_t+80,predicted_t+80,actual_t+81,predicted_t+81,actual_t+82,predicted_t+82,actual_t+83,predicted_t+83,actual_t+84,predicted_t+84,actual_t+85,predicted_t+85,actual_t+86,predicted_t+86,actual_t+87,predicted_t+87,actual_t+88,predicted_t+88,actual_t+89,predicted_t+89,actual_t+90,predicted_t+90,actual_t+91,predicted_t+91,actual_t+92,predicted_t+92,actual_t+93,predicted_t+93,actual_t+94,predicted_t+94,actual_t+95,predicted_t+95
2026-04-29 13:40:00,282.4188823490725,284.07602,286.57677860937474,284.5662,287.2972079016536,284.60474,291.7592519104791,285.5399,294.4504093752356,286.75705,295.91646303942986,288.1693,298.52616158701977,289.42462,305.3836839039399,291.4242,311.9930776135769,292.89886,303.5910675987699,294.33188,293.77944191361166,295.00278,282.54874955874953,295.52316,282.239440219192,296.35504,284.2020405460324,297.68008,289.0244675529328,298.99265,291.72088248864975,299.62808,294.2499917251126,300.9271,295.1787718259289,301.74136,294.8686474701047,302.87073,293.72556677217807,303.4712,293.1058998198916,304.25143,292.11756273118147,305.2585,293.03862655667683,305.9262,293.6341936101415,306.0633,293.48915534645124,305.84366,291.8245440023423,306.3657,294.5349423804453,306.60764,294.7665008346903,307.55368,291.5674573406684,307.32864,292.6054136919849,307.52625,292.7920055762594,307.40103,291.89277147068145,307.8147,292.80392495414065,307.39816,294.972337678404,307.5507,301.9096832160457,308.54303,301.89957046687806,308.81857,300.529876190544,308.8337,298.53906216762675,308.57043,296.4537711055523,308.14673,291.18561923941746,307.62604,285.595761738991,306.83688,283.849577740286,305.7893,284.2822006602566,304.11136,281.04329557680853,303.25348,278.52329230810875,302.14798,276.0094034946805,300.12015,274.2479698865338,298.3198,273.3031859794189,296.82214,269.755011967068,295.27097,270.6377113314945,294.51318,274.1938321477076,293.85025,270.80658841118566,293.4451,267.8112186229817,294.16705,268.1508272972787,293.28827,271.08453123796295,292.9223,272.3310572968024,293.2748,274.10020709426004,293.67883,277.7266792759688,294.61658,282.22254389856556,295.76144,282.4162263558491,296.60413,282.4613333708621,297.96954,285.8093605075153,299.04913,291.00896245455607,299.3034,296.8348390035366,300.16934,299.40303819282525,300.79358,301.14243700082255,301.7378,300.8120400525116,302.90863,301.35705054251764,303.63174,303.58255712985584,303.6761,302.13507407296726,303.11884,296.00307074616177,302.486,296.2498520153119,301.8238,295.8741432190329,300.9267,294.8453698349982,300.33588,295.0421940390649,300.07773,297.05587313582913,300.76645,300.06627285127166,299.79062,301.0187599276259,300.3451,298.98662597019484,299.92847,298.4924517238493,299.15707,299.033693583937,297.38278,304.10726379947215,297.11313,302.52788281374654,296.05566,304.81401597660243,295.27948,303.62717310205903,293.8966,303.93080784028933,293.4455,302.1736864953657,292.76562,302.0869624118906,291.86496,300.4221062149863,291.02722,298.969913460348,290.4534,296.6727794092885,289.5518,293.6871317778502,288.92703,293.587866013179,287.2011,295.15432009274014,286.48492,292.7633850339593,286.84412,295.38431273424857,287.60132
2026-04-29 13:55:00,286.57677860937474,284.1037,287.2972079016536,284.34613,291.7592519104791,284.4179,294.4504093752356,284.7256,295.91646303942986,285.92688,298.52616158701977,286.87875,305.3836839039399,287.80215,311.9930776135769,288.81293,303.5910675987699,290.2837,293.77944191361166,292.00665,282.54874955874953,293.21103,282.239440219192,294.1522,284.2020405460324,295.79956,289.0244675529328,296.5199,291.72088248864975,297.25793,294.2499917251126,297.2793,295.1787718259289,298.19498,294.8686474701047,299.37466,293.72556677217807,300.12796,293.1058998198916,301.08905,292.11756273118147,301.91315,293.03862655667683,302.7047,293.6341936101415,303.27875,293.48915534645124,303.57053,291.8245440023423,303.86368,294.5349423804453,304.4784,294.7665008346903,304.3512,291.5674573406684,303.91702,292.6054136919849,303.58105,292.7920055762594,303.8209,291.89277147068145,303.7935,292.80392495414065,303.79022,294.972337678404,303.39532,301.9096832160457,303.55127,301.89957046687806,304.9852,300.529876190544,305.18427,298.53906216762675,303.79785,296.4537711055523,303.35782,291.18561923941746,302.18533,285.595761738991,301.47864,283.849577740286,300.37796,284.2822006602566,298.57648,281.04329557680853,296.64722,278.52329230810875,295.10336,276.0094034946805,292.55005,274.2479698865338,291.20883,273.3031859794189,290.36182,269.755011967068,289.69843,270.6377113314945,288.34805,274.1938321477076,287.40012,270.80658841118566,286.24658,267.8112186229817,285.95026,268.1508272972787,285.66058,271.08453123796295,285.4258,272.3310572968024,285.5118,274.10020709426004,285.56927,277.7266792759688,285.8514,282.22254389856556,286.72006,282.4162263558491,287.94275,282.4613333708621,289.12857,285.8093605075153,290.23337,291.00896245455607,292.01758,296.8348390035366,293.12045,299.40303819282525,294.3594,301.14243700082255,296.12958,300.8120400525116,296.1514,301.35705054251764,296.62387,303.58255712985584,297.81586,302.13507407296726,297.97266,296.00307074616177,297.0649,296.2498520153119,297.03912,295.8741432190329,297.4655,294.8453698349982,298.03384,295.0421940390649,297.38382,297.05587313582913,297.76443,300.06627285127166,298.72952,301.0187599276259,298.40067,298.98662597019484,297.9701,298.4924517238493,296.946,299.033693583937,296.05038,304.10726379947215,295.045,302.52788281374654,294.01352,304.81401597660243,293.1849,303.62717310205903,292.19675,303.93080784028933,291.85892,302.1736864953657,290.6844,302.0869624118906,289.3511,300.4221062149863,288.10092,298.969913460348,286.4569,296.6727794092885,285.3526,293.6871317778502,284.88034,293.587866013179,283.84125,295.15432009274014,282.84448,292.7633850339593,281.79947,295.38431273424857,282.164,295.60663814819776,283.1866
2026-04-29 14:10:00,287.2972079016536,286.67828,291.7592519104791,287.39084,294.4504093752356,287.8322,295.91646303942986,289.04953,298.52616158701977,290.2884,305.3836839039399,291.5812,311.9930776135769,293.85916,303.5910675987699,294.6964,293.77944191361166,295.21088,282.54874955874953,295.30154,282.239440219192,295.36865,284.2020405460324,295.5278,289.0244675529328,296.62515,291.72088248864975,297.34045,294.2499917251126,298.1444,295.1787718259289,299.12976,294.8686474701047,300.0626,293.72556677217807,301.11136,293.1058998198916,302.62582,292.11756273118147,303.25272,293.03862655667683,303.6136,293.6341936101415,304.47226,293.48915534645124,304.8292,291.8245440023423,305.27744,294.5349423804453,305.45895,294.7665008346903,305.2433,291.5674573406684,305.22986,292.6054136919849,305.16327,292.7920055762594,304.91385,291.89277147068145,305.14734,292.80392495414065,305.32422,294.972337678404,305.61435,301.9096832160457,306.58957,301.89957046687806,307.13525,300.529876190544,307.98672,298.53906216762675,307.75897,296.4537711055523,307.15677,291.18561923941746,306.95786,285.595761738991,306.29684,283.849577740286,306.07965,284.2822006602566,305.3669,281.04329557680853,304.43204,278.52329230810875,302.85834,276.0094034946805,300.9041,274.2479698865338,298.79248,273.3031859794189,297.528,269.755011967068,296.3768,270.6377113314945,295.69775,274.1938321477076,294.5656,270.80658841118566,294.1803,267.8112186229817,293.53058,268.1508272972787,293.76825,271.08453123796295,293.66992,272.3310572968024,293.92133,274.10020709426004,293.7951,277.7266792759688,294.87424,282.22254389856556,295.18985,282.4162263558491,295.7632,282.4613333708621,296.59656,285.8093605075153,297.4869,291.00896245455607,298.3278,296.8348390035366,299.5056,299.40303819282525,300.63843,301.14243700082255,301.7509,300.8120400525116,302.91208,301.35705054251764,303.15686,303.58255712985584,303.59598,302.13507407296726,303.88647,296.00307074616177,303.53815,296.2498520153119,303.41928,295.8741432190329,303.54974,294.8453698349982,303.613,295.0421940390649,303.51288,297.05587313582913,302.57214,300.06627285127166,302.15387,301.0187599276259,302.44315,298.98662597019484,301.5582,298.4924517238493,300.25342,299.033693583937,299.10956,304.10726379947215,297.55942,302.52788281374654,296.29877,304.81401597660243,295.82663,303.62717310205903,295.2326,303.93080784028933,294.236,302.1736864953657,293.35742,302.0869624118906,291.88,300.4221062149863,290.5484,298.969913460348,289.21054,296.6727794092885,288.10556,293.6871317778502,287.4639,293.587866013179,286.3681,295.15432009274014,285.74445,292.7633850339593,284.72708,295.38431273424857,284.58115,295.60663814819776,284.93115,293.10836577961294,285.30695
2026-04-29 14:25:00,291.7592519104791,288.26596,294.4504093752356,289.4593,295.91646303942986,290.83484,298.52616158701977,291.8112,305.3836839039399,293.26056,311.9930776135769,294.45575,303.5910675987699,295.53052,293.77944191361166,295.83224,282.54874955874953,295.6776,282.239440219192,297.20007,284.2020405460324,297.5524,289.0244675529328,298.56866,291.72088248864975,299.2328,294.2499917251126,299.3138,295.1787718259289,299.5313,294.8686474701047,300.68347,293.72556677217807,301.35757,293.1058998198916,301.78244,292.11756273118147,302.24918,293.03862655667683,303.0235,293.6341936101415,303.04156,293.48915534645124,302.85153,291.8245440023423,303.01553,294.5349423804453,302.809,294.7665008346903,302.5365,291.5674573406684,302.24326,292.6054136919849,302.34213,292.7920055762594,301.875,291.89277147068145,301.3741,292.80392495414065,300.59964,294.972337678404,300.33798,301.9096832160457,300.67532,301.89957046687806,300.57916,300.529876190544,300.53864,298.53906216762675,299.76468,296.4537711055523,299.25604,291.18561923941746,297.82214,285.595761738991,297.2217,283.849577740286,296.15872,284.2822006602566,296.05847,281.04329557680853,295.22675,278.52329230810875,293.09265,276.0094034946805,292.01456,274.2479698865338,290.35754,273.3031859794189,289.15,269.755011967068,288.11676,270.6377113314945,287.4652,274.1938321477076,287.32977,270.80658841118566,286.08417,267.8112186229817,284.80338,268.1508272972787,284.1296,271.08453123796295,284.24417,272.3310572968024,283.9948,274.10020709426004,284.13684,277.7266792759688,284.96033,282.22254389856556,286.15347,282.4162263558491,287.56592,282.4613333708621,288.0577,285.8093605075153,288.15057,291.00896245455607,289.02823,296.8348390035366,290.0147,299.40303819282525,291.59372,301.14243700082255,292.8345,300.8120400525116,294.01578,301.35705054251764,295.20874,303.58255712985584,295.14673,302.13507407296726,295.657,296.00307074616177,295.40686,296.2498520153119,294.756,295.8741432190329,294.83188,294.8453698349982,294.9434,295.0421940390649,295.39792,297.05587313582913,294.71643,300.06627285127166,294.70215,301.0187599276259,294.8144,298.98662597019484,295.4709,298.4924517238493,293.7524,299.033693583937,292.61884,304.10726379947215,291.71423,302.52788281374654,291.09222,304.81401597660243,290.45645,303.62717310205903,289.24606,303.93080784028933,288.70163,302.1736864953657,287.4594,302.0869624118906,286.4089,300.4221062149863,285.74686,298.969913460348,284.73175,296.6727794092885,283.79974,293.6871317778502,281.57108,293.587866013179,280.8119,295.15432009274014,280.75906,292.7633850339593,280.91196,295.38431273424857,280.98602,295.60663814819776,281.36432,293.10836577961294,282.058,291.54334259406073,283.13104
2026-04-29 14:40:00,294.4504093752356,292.70407,295.91646303942986,293.71213,298.52616158701977,294.88123,305.3836839039399,295.5083,311.9930776135769,296.78012,303.5910675987699,298.00418,293.77944191361166,299.48785,282.54874955874953,301.17865,282.239440219192,302.23175,284.2020405460324,304.09793,289.0244675529328,305.05008,291.72088248864975,305.39008,294.2499917251126,306.48123,295.1787718259289,307.00772,294.8686474701047,307.69354,293.72556677217807,308.00598,293.1058998198916,308.8927,292.11756273118147,309.01245,293.03862655667683,309.41318,293.6341936101415,309.04114,293.48915534645124,309.2465,291.8245440023423,309.40213,294.5349423804453,309.4838,294.7665008346903,309.45114,291.5674573406684,309.3611,292.6054136919849,309.2202,292.7920055762594,309.34756,291.89277147068145,310.35788,292.80392495414065,310.36456,294.972337678404,310.38492,301.9096832160457,310.9817,301.89957046687806,310.97766,300.529876190544,310.95193,298.53906216762675,310.04834,296.4537711055523,310.34583,291.18561923941746,309.95923,285.595761738991,308.6113,283.849577740286,307.34363,284.2822006602566,306.1047,281.04329557680853,304.8167,278.52329230810875,303.72653,276.0094034946805,302.40146,274.2479698865338,301.408,273.3031859794189,299.7605,269.755011967068,298.37625,270.6377113314945,297.16452,274.1938321477076,296.3318,270.80658841118566,296.45963,267.8112186229817,296.57953,268.1508272972787,296.59186,271.08453123796295,296.33667,272.3310572968024,296.6988,274.10020709426004,296.6451,277.7266792759688,297.60107,282.22254389856556,298.37283,282.4162263558491,299.57404,282.4613333708621,300.4259,285.8093605075153,301.5236,291.00896245455607,302.69046,296.8348390035366,303.18463,299.40303819282525,304.39996,301.14243700082255,305.26126,300.8120400525116,305.8636,301.35705054251764,305.4668,303.58255712985584,305.52762,302.13507407296726,305.52618,296.00307074616177,305.26633,296.2498520153119,305.3105,295.8741432190329,304.86224,294.8453698349982,305.0435,295.0421940390649,305.52878,297.05587313582913,305.101,300.06627285127166,304.70422,301.0187599276259,304.88666,298.98662597019484,304.84778,298.4924517238493,304.45538,299.033693583937,303.09796,304.10726379947215,301.50565,302.52788281374654,300.41208,304.81401597660243,298.7279,303.62717310205903,297.47495,303.93080784028933,296.17386,302.1736864953657,294.83057,302.0869624118906,294.03165,300.4221062149863,293.8596,298.969913460348,293.0625,296.6727794092885,292.2354,293.6871317778502,292.14392,293.587866013179,290.8053,295.15432009274014,289.83884,292.7633850339593,289.40927,295.38431273424857,289.67004,295.60663814819776,289.5854,293.10836577961294,289.9677,291.54334259406073,290.23788,285.208076067647,290.23444
2026-04-29 14:55:00,295.91646303942986,296.88184,298.52616158701977,298.36902,305.3836839039399,299.62534,311.9930776135769,301.53653,303.5910675987699,302.80112,293.77944191361166,303.75137,282.54874955874953,304.4848,282.239440219192,305.73087,284.2020405460324,306.63232,289.0244675529328,306.73715,291.72088248864975,306.52274,294.2499917251126,307.03015,295.1787718259289,307.70715,294.8686474701047,308.22668,293.72556677217807,308.38647,293.1058998198916,308.7815,292.11756273118147,309.38998,293.03862655667683,309.46387,293.6341936101415,309.41583,293.48915534645124,309.12454,291.8245440023423,309.2677,294.5349423804453,309.4655,294.7665008346903,309.42136,291.5674573406684,309.79868,292.6054136919849,309.95132,292.7920055762594,309.68176,291.89277147068145,309.46365,292.80392495414065,310.0247,294.972337678404,309.66824,301.9096832160457,309.6083,301.89957046687806,309.48758,300.529876190544,308.7047,298.53906216762675,308.52173,296.4537711055523,308.7091,291.18561923941746,307.67563,285.595761738991,306.94644,283.849577740286,306.4009,284.2822006602566,305.28583,281.04329557680853,304.1275,278.52329230810875,303.1602,276.0094034946805,302.4317,274.2479698865338,301.4634,273.3031859794189,300.24307,269.755011967068,298.27316,270.6377113314945,296.79086,274.1938321477076,296.13934,270.80658841118566,296.15012,267.8112186229817,296.17105,268.1508272972787,296.2834,271.08453123796295,296.8506,272.3310572968024,297.10474,274.10020709426004,296.95663,277.7266792759688,297.0476,282.22254389856556,297.13718,282.4162263558491,298.21912,282.4613333708621,299.46506,285.8093605075153,299.937,291.00896245455607,300.88516,296.8348390035366,301.6642,299.40303819282525,302.96606,301.14243700082255,303.81522,300.8120400525116,304.4131,301.35705054251764,304.4673,303.58255712985584,303.76962,302.13507407296726,303.5431,296.00307074616177,303.54697,296.2498520153119,303.69366,295.8741432190329,303.55762,294.8453698349982,303.52872,295.0421940390649,303.06018,297.05587313582913,302.5624,300.06627285127166,301.84348,301.0187599276259,300.55035,298.98662597019484,298.9409,298.4924517238493,297.94437,299.033693583937,297.29544,304.10726379947215,295.42694,302.52788281374654,293.5662,304.81401597660243,293.52563,303.62717310205903,292.34796,303.93080784028933,292.06503,302.1736864953657,290.89368,302.0869624118906,289.6801,300.4221062149863,288.69867,298.969913460348,287.4234,296.6727794092885,285.65424,293.6871317778502,285.0894,293.587866013179,285.12064,295.15432009274014,284.1876,292.7633850339593,284.18213,295.38431273424857,284.8792,295.60663814819776,285.2018,293.10836577961294,286.17026,291.54334259406073,286.4948,285.208076067647,286.73285,283.2794931235921,286.73694
2026-04-29 15:10:00,298.52616158701977,297.6469,305.3836839039399,299.3281,311.9930776135769,300.60342,303.5910675987699,301.6117,293.77944191361166,302.21808,282.54874955874953,303.2002,282.239440219192,304.63998,284.2020405460324,306.22235,289.0244675529328,306.88477,291.72088248864975,307.4846,294.2499917251126,308.2716,295.1787718259289,308.7343,294.8686474701047,310.40573,293.72556677217807,310.93427,293.1058998198916,310.902,292.11756273118147,310.62683,293.03862655667683,310.61935,293.6341936101415,310.1784,293.48915534645124,310.8027,291.8245440023423,310.5312,294.5349423804453,310.68115,294.7665008346903,310.58585,291.5674573406684,310.57562,292.6054136919849,311.15817,292.7920055762594,311.64603,291.89277147068145,311.46802,292.80392495414065,311.50082,294.972337678404,311.92236,301.9096832160457,311.8725,301.89957046687806,311.8937,300.529876190544,311.82053,298.53906216762675,311.10828,296.4537711055523,310.4269,291.18561923941746,309.768,285.595761738991,308.77078,283.849577740286,308.1021,284.2822006602566,306.97507,281.04329557680853,306.60336,278.52329230810875,305.23053,276.0094034946805,304.08362,274.2479698865338,302.54733,273.3031859794189,301.6142,269.755011967068,300.90744,270.6377113314945,299.74387,274.1938321477076,299.43356,270.80658841118566,298.69388,267.8112186229817,298.11722,268.1508272972787,297.39224,271.08453123796295,297.06525,272.3310572968024,296.16025,274.10020709426004,296.2272,277.7266792759688,296.73816,282.22254389856556,297.03976,282.4162263558491,297.9841,282.4613333708621,299.36423,285.8093605075153,299.91318,291.00896245455607,300.95172,296.8348390035366,301.86063,299.40303819282525,302.39017,301.14243700082255,303.85922,300.8120400525116,304.5955,301.35705054251764,304.38538,303.58255712985584,303.89438,302.13507407296726,303.09872,296.00307074616177,302.22815,296.2498520153119,301.3829,295.8741432190329,300.95605,294.8453698349982,300.69376,295.0421940390649,300.52814,297.05587313582913,300.4996,300.06627285127166,301.27625,301.0187599276259,301.37128,298.98662597019484,300.77444,298.4924517238493,299.2739,299.033693583937,297.9206,304.10726379947215,297.37512,302.52788281374654,295.74234,304.81401597660243,293.84766,303.62717310205903,293.3838,303.93080784028933,292.28537,302.1736864953657,291.3581,302.0869624118906,290.73526,300.4221062149863,289.9873,298.969913460348,290.1299,296.6727794092885,290.07355,293.6871317778502,288.56967,293.587866013179,287.42236,295.15432009274014,286.7153,292.7633850339593,286.87955,295.38431273424857,286.6957,295.60663814819776,287.84097,293.10836577961294,287.95728,291.54334259406073,286.47385,285.208076067647,286.22992,283.2794931235921,286.62918,282.4545506713074,286.9566
2026-04-29 15:25:00,305.3836839039399,299.94745,311.9930776135769,301.55783,303.5910675987699,303.2374,293.77944191361166,304.0734,282.54874955874953,304.01862,282.239440219192,304.87628,284.2020405460324,306.40393,289.0244675529328,306.3999,291.72088248864975,306.57568,294.2499917251126,307.15643,295.1787718259289,307.69717,294.8686474701047,309.15576,293.72556677217807,309.40375,293.1058998198916,309.49432,292.11756273118147,309.79355,293.03862655667683,309.9032,293.6341936101415,309.96567,293.48915534645124,310.20935,291.8245440023423,310.42816,294.5349423804453,310.24646,294.7665008346903,309.89377,291.5674573406684,309.87442,292.6054136919849,309.62018,292.7920055762594,309.36798,291.89277147068145,309.3349,292.80392495414065,308.96774,294.972337678404,309.06403,301.9096832160457,309.73056,301.89957046687806,309.94,300.529876190544,310.19052,298.53906216762675,310.33868,296.4537711055523,310.1754,291.18561923941746,309.5713,285.595761738991,308.36554,283.849577740286,307.359,284.2822006602566,306.67953,281.04329557680853,305.59415,278.52329230810875,303.51285,276.0094034946805,302.59518,274.2479698865338,301.3104,273.3031859794189,299.96704,269.755011967068,299.26886,270.6377113314945,297.98352,274.1938321477076,296.5829,270.80658841118566,295.95715,267.8112186229817,296.09323,268.1508272972787,296.13428,271.08453123796295,296.3261,272.3310572968024,296.88937,274.10020709426004,297.42053,277.7266792759688,298.70898,282.22254389856556,299.8288,282.4162263558491,300.30255,282.4613333708621,300.8781,285.8093605075153,301.56418,291.00896245455607,301.95816,296.8348390035366,303.03772,299.40303819282525,303.3653,301.14243700082255,303.941,300.8120400525116,304.53278,301.35705054251764,304.63663,303.58255712985584,304.392,302.13507407296726,304.3536,296.00307074616177,304.04428,296.2498520153119,304.30005,295.8741432190329,304.88803,294.8453698349982,305.09854,295.0421940390649,305.196,297.05587313582913,304.78983,300.06627285127166,305.30573,301.0187599276259,305.9969,298.98662597019484,305.35532,298.4924517238493,303.81772,299.033693583937,302.38864,304.10726379947215,301.5192,302.52788281374654,301.02954,304.81401597660243,299.43942,303.62717310205903,297.16394,303.93080784028933,295.61935,302.1736864953657,293.8476,302.0869624118906,293.41614,300.4221062149863,292.32086,298.969913460348,291.6751,296.6727794092885,291.20206,293.6871317778502,289.5839,293.587866013179,288.47043,295.15432009274014,288.02893,292.7633850339593,287.29282,295.38431273424857,287.42435,295.60663814819776,287.45227,293.10836577961294,288.07114,291.54334259406073,288.30905,285.208076067647,288.07477,283.2794931235921,287.27396,282.4545506713074,287.3413,282.0442683013263,288.33136
2026-04-29 15:40:00,311.9930776135769,307.30707,303.5910675987699,309.53653,293.77944191361166,310.02127,282.54874955874953,310.88046,282.239440219192,311.144,284.2020405460324,311.59473,289.0244675529328,312.47488,291.72088248864975,312.87616,294.2499917251126,313.7755,295.1787718259289,313.4235,294.8686474701047,314.08807,293.72556677217807,314.55643,293.1058998198916,314.7614,292.11756273118147,315.96164,293.03862655667683,316.2666,293.6341936101415,316.29306,293.48915534645124,315.99686,291.8245440023423,316.03345,294.5349423804453,316.74368,294.7665008346903,316.65332,291.5674573406684,315.66928,292.6054136919849,315.69473,292.7920055762594,315.70163,291.89277147068145,315.79977,292.80392495414065,315.41138,294.972337678404,314.85413,301.9096832160457,314.9743,301.89957046687806,315.22888,300.529876190544,315.55487,298.53906216762675,315.49393,296.4537711055523,315.31647,291.18561923941746,314.45456,285.595761738991,313.80356,283.849577740286,311.9507,284.2822006602566,311.07095,281.04329557680853,310.0873,278.52329230810875,308.8881,276.0094034946805,307.4852,274.2479698865338,305.1533,273.3031859794189,304.8094,269.755011967068,304.5882,270.6377113314945,303.9555,274.1938321477076,303.07983,270.80658841118566,301.80127,267.8112186229817,300.73126,268.1508272972787,299.72073,271.08453123796295,299.6178,272.3310572968024,299.35715,274.10020709426004,298.8928,277.7266792759688,298.7246,282.22254389856556,298.9844,282.4162263558491,299.70898,282.4613333708621,300.1043,285.8093605075153,300.84665,291.00896245455607,300.9309,296.8348390035366,301.20428,299.40303819282525,303.01407,301.14243700082255,303.2863,300.8120400525116,303.57117,301.35705054251764,304.3274,303.58255712985584,305.1199,302.13507407296726,304.61795,296.00307074616177,304.85382,296.2498520153119,305.00107,295.8741432190329,305.829,294.8453698349982,305.99133,295.0421940390649,305.1333,297.05587313582913,305.485,300.06627285127166,304.90125,301.0187599276259,305.53384,298.98662597019484,305.18112,298.4924517238493,304.26645,299.033693583937,302.8948,304.10726379947215,301.7751,302.52788281374654,300.0678,304.81401597660243,298.16812,303.62717310205903,297.47864,303.93080784028933,296.2802,302.1736864953657,296.28003,302.0869624118906,296.76898,300.4221062149863,295.9686,298.969913460348,295.84622,296.6727794092885,295.68976,293.6871317778502,294.75967,293.587866013179,294.0666,295.15432009274014,293.34445,292.7633850339593,293.09805,295.38431273424857,293.64236,295.60663814819776,293.87366,293.10836577961294,293.91452,291.54334259406073,294.42868,285.208076067647,294.90216,283.2794931235921,295.1017,282.4545506713074,294.72043,282.0442683013263,295.29187,282.6833879764623,294.87372
2026-04-29 15:55:00,303.5910675987699,313.7173,293.77944191361166,313.76733,282.54874955874953,314.05365,282.239440219192,314.58206,284.2020405460324,314.4456,289.0244675529328,315.15793,291.72088248864975,315.96405,294.2499917251126,316.79303,295.1787718259289,317.61874,294.8686474701047,317.95633,293.72556677217807,317.98132,293.1058998198916,318.07428,292.11756273118147,317.9903,293.03862655667683,317.7838,293.6341936101415,318.1046,293.48915534645124,318.67712,291.8245440023423,318.5602,294.5349423804453,318.31195,294.7665008346903,317.89673,291.5674573406684,317.83722,292.6054136919849,317.53033,292.7920055762594,317.49524,291.89277147068145,317.1392,292.80392495414065,316.63058,294.972337678404,316.09216,301.9096832160457,316.33173,301.89957046687806,316.5312,300.529876190544,316.31757,298.53906216762675,315.94336,296.4537711055523,316.5338,291.18561923941746,316.66968,285.595761738991,315.21262,283.849577740286,314.73038,284.2822006602566,313.39853,281.04329557680853,311.31882,278.52329230810875,310.1491,276.0094034946805,309.00424,274.2479698865338,308.3351,273.3031859794189,306.9357,269.755011967068,305.75583,270.6377113314945,304.30673,274.1938321477076,304.2558,270.80658841118566,303.14148,267.8112186229817,303.00345,268.1508272972787,301.71262,271.08453123796295,300.1238,272.3310572968024,299.45404,274.10020709426004,299.27295,277.7266792759688,299.97708,282.22254389856556,301.06503,282.4162263558491,302.13647,282.4613333708621,303.80438,285.8093605075153,304.16702,291.00896245455607,304.79724,296.8348390035366,305.62436,299.40303819282525,306.008,301.14243700082255,307.34265,300.8120400525116,307.5274,301.35705054251764,308.1191,303.58255712985584,308.10297,302.13507407296726,308.89847,296.00307074616177,308.2737,296.2498520153119,308.56213,295.8741432190329,308.2876,294.8453698349982,308.80054,295.0421940390649,308.4591,297.05587313582913,307.5827,300.06627285127166,306.89584,301.0187599276259,306.86176,298.98662597019484,306.45706,298.4924517238493,305.84396,299.033693583937,304.8858,304.10726379947215,304.34326,302.52788281374654,303.25452,304.81401597660243,302.4217,303.62717310205903,300.82196,303.93080784028933,299.85205,302.1736864953657,298.09286,302.0869624118906,297.21307,300.4221062149863,296.15823,298.969913460348,294.9833,296.6727794092885,294.15604,293.6871317778502,292.64474,293.587866013179,291.85934,295.15432009274014,291.41776,292.7633850339593,291.43167,295.38431273424857,291.65186,295.60663814819776,291.40964,293.10836577961294,291.21576,291.54334259406073,290.86688,285.208076067647,290.7712,283.2794931235921,291.06985,282.4545506713074,291.20612,282.0442683013263,290.78796,282.6833879764623,291.44135,283.6455414876826,291.3698
